#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,80.1,804.2,37.4,55.3,56.9,87.6,94.7,115.4,280087.6,280000
read,78.5,879.2,41.1,55.2,56.7,86.7,93.9,114.5,289933.4,290000
read,77.6,896.1,41.1,55.4,57.0,86.8,93.7,113.9,300062.1,300000
read,76.7,878.6,37.4,55.3,56.8,86.5,93.6,114.3,310004.7,310000
read,77.5,824.4,41.1,55.5,57.3,87.6,94.2,113.6,320012.4,320000
read,79.8,898.0,41.1,55.4,57.0,87.0,93.8,113.2,329953.7,330000
read,74.9,850.6,41.1,55.4,57.1,86.4,93.4,113.9,340017.9,340000
read,78.5,905.8,37.4,55.5,57.3,86.9,93.9,114.4,350062.4,350000
read,79.2,886.0,41.1,55.5,57.3,87.3,94.0,113.4,359921.7,360000
read,80.2,647.7,41.1,55.6,57.4,87.4,94.4,114.2,369995.2,370000
read,83.0,734.2,41.1,55.7,57.6,87.3,94.3,114.0,380043.9,380000
read,82.5,730.5,37.4,55.5,57.3,86.8,93.9,114.2,389890.3,390000
read,81.7,646.4,41.1,55.6,57.5,87.2,94.3,114.1,400054.9,400000
read,82.3,661.1,41.1,55.7,57.7,87.7,95.2,115.1,410222.4,410000
read,86.0,716.8,41.1,55.9,58.0,88.7,95.5,115.5,419992.3,420000
read,87.6,768.2,41.1,56.0,58.2,88.1,95.8,116.3,430093.8,430000
read,82.4,707.8,41.1,55.8,57.9,87.9,95.5,115.5,440064.5,440000
read,84.9,613.6,37.4,56.2,58.5,89.1,96.2,116.5,450063.7,450000
read,87.5,704.6,41.1,56.2,58.7,90.8,96.7,117.1,459894.9,460000
read,92.2,854.7,37.4,56.4,59.0,90.8,96.9,117.3,470028.9,470000
read,84.0,674.1,41.1,56.4,59.0,91.3,97.3,117.9,479998.7,480000
read,82.1,657.5,41.1,56.3,58.9,91.3,97.8,117.8,489997.1,490000
read,85.4,739.8,41.1,56.5,59.2,91.4,98.3,118.4,499916.7,500000
read,82.5,537.9,41.1,56.5,59.3,91.8,98.9,118.3,509953.2,510000
read,93.7,758.2,37.4,56.8,59.7,92.9,99.8,121.5,520114.3,520000
read,87.3,733.5,41.1,56.5,59.3,92.5,100.1,121.4,529987.2,530000
read,86.6,715.9,37.4,56.7,59.6,93.1,100.8,121.8,540002.9,540000
read,87.0,727.8,41.1,56.8,60.0,93.3,100.7,121.9,550133.1,550000
read,88.9,830.2,37.4,56.8,59.8,93.7,101.6,123.3,559895.4,560000
read,92.5,844.7,41.1,57.3,60.5,94.6,102.5,124.3,569964.9,570000
read,90.1,743.2,41.1,57.8,61.0,95.3,103.3,125.7,579880.4,580000
read,91.8,783.2,37.4,57.6,60.8,95.5,103.6,125.8,589712.4,590000
read,87.7,749.4,41.1,57.4,60.7,95.2,103.3,126.0,599967.8,600000
read,94.2,895.2,41.1,57.7,60.9,95.9,104.4,127.7,610019.4,610000
read,93.2,907.9,41.1,57.9,61.1,96.3,104.5,127.9,620155.0,620000
read,91.8,883.8,37.4,57.8,61.0,96.6,105.1,128.2,629959.2,630000
read,103.4,975.7,41.1,58.1,61.4,96.8,105.6,131.4,640166.3,640000
read,94.3,928.3,41.1,58.1,61.3,97.7,106.1,130.5,650197.1,650000
read,113.1,1192.0,41.1,58.1,61.4,98.1,106.3,131.9,659844.8,660000
read,97.2,1118.7,37.4,58.2,61.4,98.9,106.7,133.6,670186.2,670000
read,97.6,1097.0,41.1,58.5,61.7,99.5,107.7,134.8,679879.9,680000
read,103.2,1130.0,41.1,58.8,61.9,100.4,109.0,136.4,690024.9,690000
read,101.9,1104.9,37.4,58.6,61.9,100.9,109.9,138.1,699951.7,700000
read,98.1,1046.3,41.1,59.2,62.3,101.7,110.7,138.6,709971.2,710000
read,102.2,1129.3,37.4,59.2,62.4,102.0,111.1,139.6,720006.2,720000
read,97.6,1085.3,41.1,59.4,62.5,102.6,112.0,140.5,729915.8,730000
read,103.9,1098.8,41.1,59.4,62.5,102.7,112.2,144.6,740163.0,740000
read,111.0,1272.2,41.1,59.6,62.6,103.7,113.4,144.3,750190.4,750000
read,104.6,1167.1,41.1,60.3,63.2,104.1,113.6,141.8,759964.3,760000
read,107.7,901.4,41.1,60.3,63.3,104.6,114.5,145.9,770185.1,770000
read,136.0,1220.0,41.1,60.5,63.7,105.1,115.2,149.6,779951.1,780000
read,108.8,1011.7,41.1,60.2,63.4,105.2,115.4,148.4,790033.0,790000
read,112.8,853.4,41.1,60.5,63.6,105.7,116.0,151.4,799948.6,800000
read,115.9,888.2,41.1,60.7,64.0,106.3,116.9,154.4,810023.7,810000
read,120.6,983.5,41.1,60.8,64.2,107.1,117.2,153.8,820064.6,820000
read,118.2,883.6,41.1,61.1,64.8,108.2,118.5,154.5,830112.3,830000
read,121.8,1018.5,41.1,60.7,64.2,108.5,119.4,155.1,839833.1,840000
read,125.8,1053.8,41.1,61.5,65.5,109.4,120.5,156.0,850119.6,850000
read,122.9,1049.0,41.1,61.2,64.9,110.3,121.1,155.6,859918.1,860000
read,137.9,1203.2,41.1,61.4,65.3,110.9,122.6,169.3,869838.3,870000
read,136.9,1269.0,41.1,61.6,65.7,112.1,123.7,163.9,879913.7,880000
read,137.9,1240.5,37.4,61.6,65.6,112.2,123.8,166.9,889696.0,890000
read,140.1,1326.0,41.1,62.0,66.5,113.3,125.2,167.5,900096.7,900000
read,146.6,1392.8,41.1,61.8,66.0,113.4,125.6,172.3,910248.7,910000
read,148.2,1464.6,41.1,62.0,66.5,114.4,126.7,174.5,920109.2,920000
read,162.2,1611.5,41.1,62.4,66.9,115.4,127.6,183.5,929887.9,930000
read,154.5,1663.6,41.1,62.1,66.7,115.8,128.3,176.7,939976.4,940000
read,148.9,1734.4,41.1,62.4,67.1,116.4,128.6,177.6,949983.2,950000
read,158.0,1368.7,41.1,62.7,67.4,116.9,130.0,183.8,960181.6,960000
read,179.8,1463.8,41.1,63.0,67.8,118.4,132.9,204.4,970056.6,970000
read,168.4,1489.5,41.1,62.8,67.6,118.4,132.4,191.2,979989.0,980000
read,168.0,1404.4,41.1,63.2,68.2,119.6,134.1,193.9,990170.8,990000
read,182.4,1557.8,41.1,63.4,68.4,121.0,135.5,199.4,1000016.0,1000000
read,178.5,1496.6,41.1,63.6,68.6,122.3,137.3,196.7,1010045.4,1010000
read,195.7,1688.4,41.1,63.8,68.9,123.3,138.2,222.5,1020018.8,1020000
read,188.0,1630.5,41.1,64.1,69.2,123.8,138.8,202.3,1030084.7,1030000
read,192.0,1614.9,37.4,64.1,69.3,124.5,140.0,207.8,1039907.5,1040000
read,205.4,1721.9,41.1,64.3,69.7,126.0,141.4,237.3,1050223.6,1050000
read,190.1,1709.1,41.1,64.7,70.0,126.4,142.2,214.8,1059810.5,1060000
read,207.9,1798.7,41.1,65.1,70.5,127.6,144.4,226.8,1070188.6,1070000
read,237.1,2138.8,41.1,65.0,70.6,128.2,145.5,263.7,1080089.9,1080000
read,233.0,2052.0,41.1,66.2,71.8,129.6,148.1,329.9,1089865.2,1090000
read,191.7,1943.0,41.1,66.3,72.1,130.5,148.3,218.1,1100219.8,1100000
read,232.8,2130.9,41.1,66.2,71.9,132.6,151.0,500.0,1109879.6,1110000
read,214.1,1960.0,45.3,66.8,72.8,133.4,151.3,244.0,1119881.3,1120000
read,218.4,1975.8,45.3,67.0,73.0,135.0,153.0,252.9,1130116.4,1130000
read,227.1,2015.4,41.1,66.8,72.9,136.0,153.9,269.2,1139773.7,1140000
read,253.6,2134.3,41.1,67.3,73.5,137.4,155.5,460.2,1150139.4,1150000
read,226.9,2018.9,45.3,67.3,73.3,138.5,156.5,279.8,1159934.9,1160000
read,244.7,2028.5,41.1,67.5,73.7,139.7,159.2,380.0,1170214.3,1170000
read,242.0,2076.0,41.1,67.9,74.0,140.8,160.5,295.9,1180076.7,1180000
read,265.0,2231.1,37.4,68.2,74.3,142.8,165.2,1004.2,1189951.2,1190000
read,253.0,2122.3,41.1,68.7,74.7,143.9,165.5,435.9,1200008.8,1200000
read,255.3,2232.3,41.1,68.6,74.7,144.6,166.6,367.3,1209825.4,1210000
read,285.4,2459.6,45.3,69.4,75.4,147.5,169.8,2112.6,1219923.9,1220000
read,269.0,2346.1,41.1,69.8,75.8,148.5,170.5,771.9,1229679.0,1230000
read,275.9,2447.3,45.3,69.9,76.0,150.3,173.4,1313.0,1240172.4,1240000
read,286.2,2462.7,41.1,70.4,76.5,152.6,176.8,1382.1,1249733.8,1250000
read,296.1,2493.9,41.1,70.9,76.8,152.9,178.5,3135.4,1260122.8,1260000
read,289.3,2478.1,41.1,71.4,77.3,155.0,180.9,1325.7,1269828.2,1270000
read,280.2,2440.7,41.1,72.0,77.9,157.0,183.8,1592.6,1279956.9,1280000
read,308.1,2605.2,45.3,72.1,78.1,158.0,185.4,4110.0,1290027.9,1290000
read,262.9,2320.4,41.1,72.8,78.7,159.3,186.1,478.3,1300162.0,1300000
read,324.1,2478.3,41.1,73.4,79.7,163.5,191.2,4713.4,1310024.1,1310000
read,298.3,2462.9,45.3,73.7,80.2,164.5,192.1,1967.6,1319851.1,1320000
read,327.7,2577.0,41.1,73.7,80.1,167.4,196.8,5247.1,1330019.1,1330000
read,300.4,2532.3,45.3,73.5,79.8,168.2,197.1,2184.3,1339812.2,1340000
read,306.6,2618.2,41.1,73.9,80.5,169.5,199.3,2231.1,1349765.2,1350000
read,337.5,2659.7,41.1,74.3,81.0,172.0,203.7,5178.0,1360097.7,1360000
read,322.0,2620.9,41.1,74.7,81.4,175.5,207.0,3391.3,1369757.0,1370000
read,308.6,2410.5,45.3,74.9,81.8,176.6,207.9,2339.1,1380192.2,1380000
read,343.5,2550.0,45.3,75.5,82.5,180.0,212.8,6531.9,1389656.6,1390000
read,318.1,2473.2,41.1,75.4,82.5,182.1,215.4,2788.4,1400046.8,1400000
read,316.0,2516.9,41.1,76.2,83.2,183.9,218.4,2996.2,1409808.1,1410000
read,356.4,2668.9,41.1,76.4,83.8,187.4,224.6,7416.6,1420121.4,1420000
read,338.1,2639.1,45.3,77.0,84.3,190.2,226.9,4498.4,1430291.3,1430000
read,317.0,2560.9,45.3,78.0,85.0,192.4,229.2,3201.9,1440029.9,1440000
read,330.2,2558.7,45.3,78.1,85.5,195.1,233.4,3464.2,1449931.4,1450000
read,345.6,2743.0,45.3,78.8,86.0,198.0,238.9,4315.6,1459832.4,1460000
read,346.7,2625.9,45.3,79.7,87.0,202.3,244.0,5288.2,1469902.7,1470000
read,346.6,2700.4,41.1,80.0,87.5,203.7,245.8,4982.8,1479977.2,1480000
read,380.3,2786.8,37.4,79.8,88.0,210.3,257.7,8437.7,1489818.2,1490000
read,346.7,2627.3,45.3,80.6,88.5,208.5,253.4,5026.3,1499951.7,1500000
read,351.7,2913.2,45.3,81.2,89.6,217.2,264.4,5255.1,1509833.4,1510000
read,377.5,2741.5,45.3,81.4,90.0,219.6,267.9,8334.7,1519672.3,1520000
read,361.2,2619.2,45.3,82.5,91.1,223.9,273.1,5425.8,1530278.2,1530000
read,369.2,2772.3,45.3,83.3,92.0,226.5,278.0,6370.5,1540256.8,1540000
read,358.8,2626.1,45.3,83.1,92.5,231.4,284.8,5153.6,1550114.2,1550000
read,372.5,2672.1,45.3,84.3,93.6,234.4,287.8,6003.2,1560114.4,1560000
read,432.1,3040.7,45.3,84.6,94.2,240.1,297.0,10951.6,1570045.8,1570000
read,375.3,2863.8,41.1,84.6,94.6,246.5,304.8,6064.2,1579891.4,1580000
read,398.7,2903.3,45.3,86.0,96.0,249.6,311.0,7999.3,1589817.2,1590000
read,397.7,2821.6,49.8,86.5,96.8,254.9,319.5,8067.1,1599737.9,1600000
read,409.2,2844.5,45.3,87.1,97.7,259.6,324.5,8436.1,1609531.5,1610000
read,414.2,2867.4,45.3,88.5,98.8,265.0,328.5,8459.2,1619832.4,1620000
read,404.5,2800.5,41.1,89.0,99.5,270.7,338.8,7526.2,1630059.7,1630000
read,414.9,2964.1,45.3,89.9,100.6,276.5,351.0,7866.8,1639614.9,1640000
read,408.9,2872.5,45.3,90.6,101.6,282.8,354.0,7658.0,1650290.3,1650000
read,420.9,2973.1,45.3,91.6,102.6,286.2,358.6,8264.5,1660059.8,1660000
read,427.5,2938.9,49.8,92.3,103.6,295.6,370.8,8672.7,1669810.4,1670000
read,441.4,3020.1,49.8,94.0,105.5,302.8,384.0,9705.6,1679593.2,1680000
read,436.2,2761.1,45.3,95.5,107.0,313.8,397.4,8781.6,1690333.5,1690000
read,454.4,2905.9,45.3,97.4,109.2,329.1,418.2,8952.3,1699953.3,1700000
read,479.7,3030.0,49.8,97.5,109.3,331.1,421.8,10931.2,1709738.1,1710000
read,461.8,2980.1,45.3,99.0,111.2,346.6,440.6,9246.0,1719877.2,1720000
read,476.6,3089.2,45.3,99.7,112.1,356.5,455.2,9562.7,1729864.6,1730000
read,510.4,3364.8,41.1,101.3,114.2,366.8,472.0,12150.7,1739828.2,1740000
read,472.6,3192.4,49.8,102.0,115.2,375.0,481.7,8995.7,1749650.2,1750000
read,493.5,2994.7,49.8,103.7,117.3,388.0,501.2,10186.2,1759687.2,1760000
read,551.5,3212.5,41.1,106.0,119.7,407.0,530.3,12814.5,1770125.0,1770000
read,507.2,3023.2,45.3,106.6,120.1,413.4,532.5,10344.4,1779972.4,1780000
read,528.1,3163.8,49.8,107.0,120.9,438.7,575.5,11161.3,1789900.7,1790000
read,530.6,3296.9,49.8,107.7,121.8,439.3,568.8,11553.3,1799275.0,1800000
read,534.0,3209.7,49.8,110.5,125.4,466.0,602.4,10380.1,1809591.3,1810000
read,544.0,3197.4,45.3,110.5,125.4,473.8,617.2,11397.0,1819682.4,1820000
read,596.0,3162.2,45.3,113.2,129.3,502.7,656.3,12848.8,1829277.6,1830000
read,565.9,3053.5,49.8,114.1,130.5,509.6,667.9,11365.1,1839025.6,1840000
read,605.7,3225.0,54.8,117.9,134.3,566.0,741.1,11706.2,1849246.4,1850000
read,639.2,3312.9,54.8,120.5,138.1,578.8,755.3,13547.9,1858996.3,1860000
read,626.1,3388.5,41.1,120.3,138.2,603.4,793.0,11961.1,1869284.7,1870000
read,675.5,3503.4,49.8,123.0,142.1,639.8,845.5,13928.7,1879157.3,1880000
read,672.4,3498.6,49.8,126.4,146.0,669.8,866.6,12568.4,1888775.9,1890000
read,721.0,3368.8,49.8,129.8,149.9,727.5,947.0,14308.3,1898440.5,1900000
read,711.8,3409.7,54.8,132.1,152.9,772.1,995.5,12457.7,1908557.9,1910000
read,756.1,3670.6,54.8,136.1,158.6,808.0,1026.9,14059.3,1918078.1,1920000
read,753.4,3562.8,54.8,138.7,161.9,841.7,1066.9,12696.6,1927849.1,1930000
read,763.0,3414.0,54.8,140.4,164.2,874.2,1107.4,12620.2,1937514.0,1940000
read,825.8,3529.2,54.8,145.0,170.5,918.6,1152.1,14567.9,1947359.6,1950000
read,925.1,3732.4,49.8,152.8,182.0,1019.3,1282.3,16671.4,1957186.0,1960000
read,903.8,3688.5,54.8,151.0,180.3,1060.1,1330.0,14679.5,1966989.7,1970000
read,955.5,3823.5,54.8,157.3,188.4,1071.9,1335.9,16910.0,1976799.8,1980000
read,995.1,3685.8,54.8,169.4,207.2,1177.4,1447.1,15430.9,1986772.1,1990000
read,1066.6,3868.9,49.8,175.0,216.4,1251.8,1531.4,17475.4,1996477.9,2000000
read,1047.3,3965.9,54.8,179.6,224.2,1225.3,1493.3,15487.8,2006142.3,2010000
read,1161.3,4334.1,54.8,189.3,239.4,1330.3,1628.8,19184.0,2015675.8,2020000
read,1175.3,4443.2,54.8,190.8,246.2,1389.1,1683.9,18117.9,2025804.5,2030000
read,1281.3,4865.8,60.2,213.9,285.5,1458.8,1771.3,20757.8,2035311.1,2040000
read,1301.9,4844.0,60.2,221.7,298.4,1507.1,1826.0,19946.4,2044925.8,2050000
read,1457.8,5108.7,49.8,258.6,353.9,1663.9,2015.5,22422.2,2055090.8,2060000
read,1436.4,5246.6,54.8,277.1,380.8,1630.0,1950.1,21712.4,2064904.6,2070000
read,1524.3,5405.5,54.8,284.8,393.7,1723.7,2079.0,23348.2,2074531.0,2080000
read,1567.8,5529.7,60.2,307.6,429.1,1797.6,2148.8,23390.0,2084705.7,2090000
read,1638.3,5571.6,60.2,351.4,485.8,1852.6,2227.3,23598.9,2094120.3,2100000
read,1686.6,5696.5,60.2,363.5,504.7,1896.3,2267.6,25589.0,2103678.6,2110000
read,1773.9,4891.7,60.2,383.0,533.2,1978.3,2379.8,27001.6,2113576.0,2120000
read,1827.3,4964.4,72.9,455.6,609.1,2026.9,2429.2,26692.7,2123588.9,2130000
read,1896.5,5357.8,66.3,478.0,635.9,2083.1,2516.0,28100.3,2133254.2,2140000
read,1963.4,5198.8,66.3,500.6,665.8,2175.1,2617.7,29843.2,2143268.3,2150000
read,2049.7,5071.1,80.2,577.0,743.3,2207.5,2668.1,30868.2,2152496.4,2160000
read,2072.9,4920.5,80.2,595.5,763.0,2265.7,2725.2,31736.5,2162459.2,2170000
read,2156.0,5124.9,80.2,645.3,818.0,2359.0,2842.0,32102.0,2172430.6,2180000
read,2149.1,5118.6,97.0,672.6,844.9,2348.0,2804.7,31105.3,2182232.6,2190000
read,2318.8,5320.4,97.0,762.3,940.3,2526.7,3051.8,34393.3,2191540.3,2200000
read,2369.9,5633.2,80.2,777.1,957.2,2591.1,3131.2,35772.9,2201555.4,2210000
read,2492.6,5854.1,80.2,857.2,1039.8,2666.9,3249.3,35999.0,2211220.6,2220000
read,2515.1,5883.2,60.2,917.7,1095.3,2708.3,3261.2,35932.5,2221016.5,2230000
read,2564.3,5755.2,72.9,884.0,1075.3,2810.7,3429.7,36031.0,2230878.1,2240000
read,2628.8,5792.2,80.2,984.8,1166.4,2851.6,3450.5,36183.2,2240721.3,2250000
read,2767.0,5782.9,117.4,1025.3,1210.2,2987.1,3684.6,36436.1,2249837.3,2260000
read,2757.2,5851.0,80.2,1007.2,1201.5,3000.5,3635.3,36692.0,2260314.8,2270000
read,2852.0,5560.7,72.9,1090.5,1278.9,3086.7,3848.5,36857.7,2269621.7,2280000
read,2938.4,6113.5,80.2,1157.4,1343.1,3186.9,3890.3,37222.1,2279574.7,2290000
read,3048.3,5932.4,72.9,1145.3,1348.6,3304.5,4175.9,37621.8,2289439.4,2300000
read,3074.4,5887.9,72.9,1224.7,1420.7,3347.4,4141.7,37328.0,2298856.8,2310000
read,3198.4,6034.7,80.2,1244.9,1448.8,3509.3,4468.0,37709.7,2308838.6,2320000
read,3213.7,6307.4,97.0,1240.5,1446.7,3532.7,4474.6,37763.8,2318549.8,2330000
read,3352.9,6128.6,66.3,1359.0,1565.1,3633.3,4750.0,37959.8,2328170.1,2340000
read,3417.9,6243.5,97.0,1403.7,1607.7,3725.7,4761.7,38122.9,2337896.9,2350000
read,3472.4,6200.8,60.2,1418.1,1633.0,3841.3,4937.2,37959.6,2347501.0,2360000
read,3456.5,6123.3,72.9,1425.2,1638.4,3794.3,4816.8,38056.5,2357629.5,2370000
read,3581.5,6330.2,106.7,1476.7,1703.7,3948.1,5232.0,38368.2,2367451.4,2380000
read,3646.8,6365.0,54.8,1478.7,1713.1,4096.5,5384.0,38456.2,2376970.6,2390000
read,3803.1,6677.0,106.7,1607.9,1840.9,4180.0,5705.6,39107.5,2386825.8,2400000
read,3874.2,6742.9,60.2,1643.3,1883.8,4266.0,5885.9,39082.9,2396658.2,2410000
read,3960.7,6676.8,60.2,1690.7,1925.0,4422.7,6278.2,38992.6,2406330.6,2420000
read,4002.6,7589.8,97.0,1731.4,1974.9,4401.0,6191.0,39289.2,2416283.0,2430000
read,4129.5,6758.8,80.2,1820.3,2073.5,4635.3,6568.9,39326.6,2425888.0,2440000
read,4170.9,7389.8,49.8,1750.7,2024.2,4758.8,7347.6,39561.9,2435668.0,2450000
read,4288.6,7691.7,88.2,1872.4,2124.7,4790.7,7310.3,39526.5,2444702.3,2460000
read,4729.3,10492.8,60.2,1903.4,2165.5,4981.7,8522.1,40781.0,2454748.8,2470000
read,4529.4,8871.6,66.3,1972.1,2253.2,5116.8,8124.9,39997.9,2464364.8,2480000
read,4570.8,8227.7,97.0,2040.2,2300.3,5101.4,8253.0,40211.8,2474064.1,2490000
read,4672.5,7759.0,72.9,2023.7,2312.8,5313.0,8327.8,40289.6,2484393.0,2500000
read,4755.4,6650.9,97.0,2070.5,2371.3,5459.2,8304.7,40201.8,2493693.8,2510000
read,4877.1,6465.5,49.8,2183.8,2477.7,5504.3,9216.5,40417.4,2503533.7,2520000
read,4976.0,7053.9,60.2,2210.8,2515.5,5705.8,9172.3,40536.3,2513460.1,2530000
read,5061.5,7840.8,88.2,2236.1,2542.7,5804.8,9440.7,40561.4,2523116.0,2540000
read,5176.1,7267.5,66.3,2337.8,2652.0,5860.4,10019.6,40743.8,2532557.1,2550000
read,5207.5,8086.8,49.8,2338.7,2655.9,5929.0,9966.0,40730.4,2542920.4,2560000
read,5416.3,8052.9,117.4,2404.7,2745.3,6228.3,10728.9,40997.6,2552118.4,2570000
read,5491.3,7621.4,97.0,2508.7,2831.8,6295.3,10762.6,40967.4,2562290.3,2580000
read,5590.9,7823.3,60.2,2490.8,2833.0,6570.8,10652.6,41084.0,2571561.0,2590000
read,5740.0,7706.1,142.0,2589.3,2955.8,6722.7,11223.9,41210.6,2581196.8,2600000
read,5844.9,7972.5,72.9,2674.7,3046.5,6798.9,11452.3,41299.9,2590924.1,2610000
read,5903.4,7709.4,97.0,2734.3,3083.9,6895.3,11642.7,41239.7,2600912.9,2620000
read,5984.9,7860.6,88.2,2715.3,3079.0,7057.5,11400.9,41417.4,2610710.6,2630000
read,6251.3,8014.0,97.0,2831.9,3222.7,7368.3,13579.2,41656.7,2619623.4,2640000
read,6318.1,8426.2,88.2,2919.4,3326.9,7424.2,13120.3,41551.4,2630000.9,2650000
read,6495.9,8565.1,97.0,2920.7,3347.0,7750.4,13833.0,41848.8,2639762.0,2660000
read,6519.0,8486.1,129.1,3003.3,3405.9,7677.0,14193.2,41849.5,2648885.3,2670000
read,6657.5,8685.8,106.7,3045.6,3468.4,7821.9,15042.1,41914.0,2659196.3,2680000
read,6778.4,8416.5,117.4,3075.1,3522.4,8115.4,15534.9,41936.1,2668628.6,2690000
read,6934.5,8977.5,88.2,3154.5,3637.6,8304.1,15963.9,42085.8,2678316.9,2700000
read,7030.6,9234.1,60.2,3247.8,3708.6,8329.7,16779.4,42165.4,2688063.6,2710000
read,7110.8,8978.4,129.1,3305.0,3755.6,8402.3,16872.1,42206.0,2697451.9,2720000
read,7305.2,8387.6,80.2,3344.4,3843.9,8766.9,17266.4,42369.2,2707782.0,2730000
read,7451.0,8039.1,97.0,3443.8,3954.6,8888.7,19030.5,42453.4,2717688.4,2740000
read,7576.9,9036.4,117.4,3433.2,3978.6,9125.4,19086.1,42627.5,2726973.9,2750000
read,7852.0,9989.7,106.7,3641.8,4158.5,9394.6,21382.6,42786.0,2736743.8,2760000
read,8014.7,8713.2,117.4,3711.1,4279.8,9571.8,21228.0,42920.5,2745983.9,2770000
read,8049.5,9885.5,88.2,3711.1,4281.2,9691.1,21578.1,42999.0,2755125.5,2780000
read,8317.6,10244.7,97.0,3947.5,4495.7,9969.5,23396.4,43159.3,2764804.8,2790000
read,8256.7,9825.1,97.0,3893.1,4461.3,9992.3,22229.4,43054.0,2775368.6,2800000
read,8578.7,9877.1,88.2,4001.3,4598.2,10229.7,24998.2,43511.1,2784213.4,2810000
read,8553.2,9983.6,80.2,4052.2,4653.4,10206.8,23701.1,43405.9,2793937.0,2820000
read,8739.8,9998.5,80.2,4129.3,4758.4,10366.3,24870.8,43748.5,2803668.2,2830000
read,8878.1,9441.5,97.0,4172.8,4840.6,10756.6,24944.5,43940.5,2813475.1,2840000
read,8848.3,9535.5,106.7,4189.0,4847.8,10554.5,25261.0,43678.7,2825034.6,2850000
read,9086.4,11172.5,72.9,4319.9,4977.5,10874.3,26335.5,44118.1,2832747.7,2860000
read,9263.8,10525.5,72.9,4359.7,5059.1,11110.1,27110.0,44383.7,2842385.4,2870000
read,9378.3,10192.0,97.0,4514.5,5192.5,11162.9,27970.5,44555.3,2851896.8,2880000
read,9443.1,10848.2,88.2,4524.6,5248.8,11182.3,28250.3,44632.2,2861602.3,2890000
read,9498.9,10576.0,80.2,4533.6,5262.0,11263.0,28657.9,44548.7,2871225.4,2900000
read,9726.0,9920.9,106.7,4775.7,5455.5,11337.3,29878.7,44940.8,2881027.7,2910000
read,9881.7,9379.3,106.7,4844.0,5532.1,11570.9,30517.6,45003.2,2890358.3,2920000
read,10004.5,10116.8,106.7,4878.3,5614.8,11843.0,30900.0,45234.2,2899444.8,2930000
read,10156.8,9825.4,60.2,5012.7,5738.4,11971.8,32172.3,45200.8,2909795.7,2940000
read,10295.6,10432.3,106.7,5106.1,5865.7,12150.1,32469.0,45297.1,2918600.3,2950000
read,10243.9,9941.1,117.4,4999.3,5785.6,12126.2,32271.9,45261.6,2929264.0,2960000
read,10387.2,10065.6,97.0,5226.6,5942.8,12176.6,33145.8,45354.4,2938526.4,2970000
read,10340.3,10223.4,117.4,5171.1,5912.1,12162.8,32065.8,45442.3,2948176.4,2980000
read,10482.4,10728.8,142.0,5328.2,6028.7,12248.1,32134.6,45477.6,2958217.0,2990000
read,10571.3,10512.3,117.4,5373.5,6076.7,12324.6,32833.4,45651.0,2967351.4,3000000
