#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,79.5,499.5,41.1,55.7,57.8,88.5,96.2,116.9,399916.9,400000
read,82.6,556.1,37.4,55.9,58.2,90.4,96.7,118.2,409872,410000
read,85.3,644.7,41.1,55.9,58.1,90.9,96.9,117.8,419922.9,420000
read,84.1,572.4,41.1,56.1,58.4,90.6,97.3,118.1,429916.4,430000
read,88.8,713.8,37.4,56.2,58.7,91.4,98.5,120.1,439981.8,440000
read,84.2,647.4,37.4,56.4,59,92.1,99.4,119.8,449959.3,450000
read,85.6,660.1,37.4,56.3,58.9,92.3,99.5,120.7,459958.5,460000
read,98.3,836.5,41.1,56.3,58.8,92.3,100.3,123,470059.4,470000
read,86,666.7,41.1,56.6,59.4,93.9,101.5,123.3,479958.2,480000
read,90.5,688.7,37.4,56.8,59.9,94.3,102.3,125.2,489979.4,490000
read,90.1,671.2,37.4,56.8,59.8,94.4,102.6,124.9,499984,500000
read,90,736,41.1,57.2,60.4,95,103.1,125.3,510098.4,510000
read,99,806.2,41.1,57,60.3,95.1,103.6,127.5,520085.5,520000
read,90.5,690,37.4,57,60.2,95.6,104.3,127.4,530061.9,530000
read,91.5,668.9,41.1,57.2,60.4,96.1,104.8,127.7,540093.6,540000
read,95.7,736.8,41.1,57.5,60.8,96.6,105.3,129,549971.1,550000
read,97.6,800.5,41.1,57.6,60.8,96.8,105.6,129,559845.4,560000
read,93,746.8,41.1,57.3,60.5,96.9,105.6,128.6,570130.4,570000
read,95.3,782,41.1,57.8,61,98.4,106.8,132.6,580016.1,580000
read,138.3,1213.4,37.4,58.1,61.3,99.3,108.1,139.9,589897.7,590000
read,99.7,798.6,41.1,58.2,61.4,100,108.9,136,599787.3,600000
read,101.4,876.6,41.1,58.8,61.9,100.7,109.7,136.4,609962.5,610000
read,98.1,843.8,37.4,58.8,61.9,101.4,110.8,138.5,620136.2,620000
read,108.2,926.7,37.4,58.8,61.9,102.1,111.6,140.8,630152.8,630000
read,107,896,41.1,59,62.1,102.4,112.1,142,639947.4,640000
read,112.8,1027.3,41.1,59.2,62.2,103.2,113.1,142.2,649994.8,650000
read,112.6,1052.1,41.1,59.8,62.7,104.1,114.1,143.7,660041.3,660000
read,139.4,1216.5,41.1,60.3,63.1,104.7,114.9,151,669842.4,670000
read,104.5,1036.6,41.1,59.6,62.5,104.8,114.9,145.3,679956,680000
read,114.6,1161.4,37.4,60.2,63,105.8,116.2,151,689986.7,690000
read,114.9,1231.3,37.4,60.6,63.7,106.4,116.9,151.4,700006,700000
read,113.5,1192.2,37.4,60.5,63.5,106.7,117.4,152.5,709846.8,710000
read,130,1126.3,41.1,60.4,63.4,107.2,117.6,154.9,720186.9,720000
read,120.4,1050.6,41.1,60.5,63.5,108.1,119.1,155.9,730038.6,730000
read,117,928.6,41.1,60.9,64.2,109.6,120.9,156.1,739693.1,740000
read,120.2,895,41.1,61,64.5,110.5,122.1,160,750157.9,750000
read,123.7,1019.8,41.1,61,64.5,111.1,122.8,162.7,759945.5,760000
read,132.6,1121.7,37.4,61.5,65.2,112.7,124.9,169.1,769853,770000
read,127.1,1038.9,41.1,61.2,64.8,112.8,124.8,167.9,780124.4,780000
read,132.7,1088.8,41.1,61.5,65.3,113.6,126,170.1,789834.7,790000
read,140.4,1182.4,37.4,61.9,66,114.8,127.5,180.8,799796.4,800000
read,145,1263.3,41.1,61.9,66,115.5,128.3,182.6,809959.6,810000
read,138.5,1124,41.1,61.7,65.9,115.6,128.3,180.1,820027.1,820000
read,180,1496.2,41.1,62,66.4,117.1,131.2,259.7,829755.6,830000
read,174.2,1578.6,41.1,62.6,67.4,117.2,131.9,205.5,839949.5,840000
read,147.5,1327.6,37.4,62.4,66.9,118.4,132.5,188.9,850003.6,850000
read,162.4,1396,37.4,62.4,66.8,120.3,135.7,286.7,859956.7,860000
read,176.7,1402.8,37.4,62.9,67.7,121.9,137.4,375.3,869982.6,870000
read,163.5,1352.6,41.1,62.9,67.6,122.2,137.7,226,879969.1,880000
read,173,1414.8,41.1,63.5,68.4,124.4,139.9,325.9,890032.3,890000
read,158.5,1274,41.1,63.4,68.3,124.6,140,243.1,899681.1,900000
read,166.9,1331.8,41.1,63.9,68.9,125.7,141.6,496.7,910169.6,910000
read,176.6,1417.2,41.1,63.9,68.9,126.6,143.2,352.7,919961.7,920000
read,185.9,1394.5,41.1,64.3,69.5,127.9,145.7,517.8,930107.7,930000
read,184.6,1397.7,41.1,64.7,69.8,129.3,148.2,820.2,939879.2,940000
read,201.9,1557.2,41.1,65.2,70.7,131.1,150.4,2234.6,949919.1,950000
read,197.5,1532.3,41.1,64.7,70.1,131.3,150.2,1705.1,959944.4,960000
read,196.1,1454.1,41.1,65.1,70.5,133.3,152.2,2161.2,969997.8,970000
read,200.1,1538.1,45.3,65.4,71,134.7,153.6,2251,979864.1,980000
read,228.9,1962.7,41.1,65.8,71.4,137.2,156.1,3490.6,989773.3,990000
read,213.1,1829.4,41.1,66,71.9,137.3,156.1,3105.9,999730.6,1000000
read,225,1753.1,45.3,66.8,72.8,139.4,159.8,4135,1009980.4,1010000
read,224.4,1681.8,41.1,67.1,73.1,140.8,162.2,3446.1,1020167.2,1020000
read,243.3,1770.2,41.1,67.2,73.3,142.7,165.8,4681.1,1029876.7,1030000
read,240.6,1849.9,41.1,67.2,73.4,144.3,167.1,4455.5,1039898.2,1040000
read,242,1786.8,45.3,67.6,73.8,146,169.3,4987.8,1049758.9,1050000
read,247.1,1772.2,41.1,68.2,74.3,148.2,171.6,4837.6,1059973.9,1060000
read,262.7,1835.8,41.1,68.3,74.5,149.5,173.7,5709.2,1070034.8,1070000
read,258.6,1805.6,41.1,68.7,75,151.9,177.8,5888.7,1080026.2,1080000
read,265.8,1822.6,41.1,68.5,74.8,153.2,180.8,6163.6,1089996.4,1090000
read,273.6,1960.2,41.1,69,75.3,154.7,183.3,6179.5,1099938.7,1100000
read,270.5,1959.6,41.1,69.7,76,156.6,185.3,6245,1109993,1110000
read,269.3,1904.6,45.3,70,76.3,157.6,185.7,5902,1119783.1,1120000
read,285.5,2016.3,41.1,70.7,76.8,161.4,191.7,6248.1,1129828,1130000
read,303.2,2193,45.3,71.2,77.3,163.7,194.7,7241.3,1139791.2,1140000
read,307,2184.1,41.1,71.2,77.5,165.7,197.3,7355.3,1150034.3,1150000
read,341.7,2354.3,41.1,72.1,78.3,169.1,203,8554.2,1160162.4,1160000
read,324.5,#NAME?,41.1,72.3,78.4,171,205.5,8004.1,1169856.6,1170000
read,320.9,2347.8,41.1,73,79.1,173.4,207.2,7633.8,1180021.2,1180000
read,321.4,2216.8,45.3,73.2,79.8,176.2,211.9,7732.7,1190014.5,1190000
read,312.8,2112.4,37.4,73.4,80,178.3,214.5,7203,1200057.9,1200000
read,353.3,2298.3,45.3,73.7,80.5,181.8,221.1,8767.4,1210028.7,1210000
read,335.4,2214,41.1,74.4,81.4,184.2,223.2,8241.2,1219893.6,1220000
read,361,2215.9,41.1,74.3,81.2,187.5,229.2,8827.2,1229915.8,1230000
read,340.4,2178.7,41.1,74.9,81.8,189.9,232.8,8255.5,1239970.5,1240000
read,371.1,2334.9,45.3,75.3,82.5,194.1,238.5,9078.5,1249962,1250000
read,386.2,2496.7,41.1,75.5,82.7,197.6,243.8,9115.9,1259979.2,1260000
read,386.1,2372,45.3,76.3,83.7,202.1,251.6,9039.6,1269893.8,1270000
read,378.5,2436,49.8,76.6,84.1,204.7,252.7,9106.2,1280045.5,1280000
read,389.5,2363.7,45.3,77,84.7,208,261.1,9196.2,1290363.6,1290000
read,398,2500,45.3,77.4,85.2,212.9,266.3,9287.4,1300151.3,1300000
read,405.8,2506.7,41.1,78.3,86.1,219.2,275.8,9584.5,1310017.7,1310000
read,414.4,2536.2,45.3,78.5,86.5,222.6,283.4,9552.6,1319822.9,1320000
read,430.7,2698.3,41.1,79.8,87.4,228.2,295.8,9898.4,1329855.7,1330000
read,405.7,2495.9,45.3,79.4,87.5,230.3,295.1,9321,1340093.4,1340000
read,423.7,2602.2,45.3,80.7,89.2,237.4,302,9656,1350067.6,1350000
read,421.4,2663.9,45.3,81.2,89.8,244,314.1,9618.6,1360193.5,1360000
read,439.7,2700.4,45.3,81.9,90.9,250.1,327.8,9773.5,1370151.7,1370000
read,465.1,2628,49.8,82.8,92.2,256.5,337.4,10236.8,1379871.7,1380000
read,486.2,2702.7,41.1,82.9,92.4,263.8,352.5,10687.2,1389983.9,1390000
read,465.7,2681.6,45.3,83.5,93.4,270,360.7,9797.7,1399821.2,1400000
read,473,2809.6,41.1,84.3,94.6,273.9,361.9,10110.3,1409837.4,1410000
read,524.3,2973.8,45.3,85.8,96,285.3,393.1,11166.4,1419816.4,1420000
read,504.1,2594.2,45.3,86.3,97.1,300.8,416.9,10326.7,1430214.3,1430000
read,543.4,2967.7,45.3,86.4,97.6,305.4,434.8,11314.9,1440041.7,1440000
read,544.4,2855,45.3,88.1,99.2,319.3,460.7,10833.5,1449974.6,1450000
read,554.6,3041.2,45.3,89.2,100.6,333.4,491.9,11180.7,1459940.9,1460000
read,529.2,3047.7,45.3,89.7,101.3,336.6,480.4,10576.7,1469848.6,1470000
read,567.7,3060.5,41.1,91,102.9,357.7,553.1,10882.5,1479901.4,1480000
read,613.1,3143.1,45.3,92.3,104.5,379.3,638.9,11644.7,1489591.9,1490000
read,587.7,3023.2,45.3,92.8,105.3,380.1,621.1,10923.3,1499642.4,1500000
read,624.8,2985.9,45.3,94.7,107.6,410.4,733.7,11358.1,1509803.2,1510000
read,614.4,3124.6,45.3,96.4,109.4,416.9,701.8,11013.5,1519550.1,1520000
read,655,3069.4,45.3,97.5,110.7,445.5,823.1,11820.4,1529266.2,1530000
read,650.9,3150,49.8,99.2,112.8,447.8,787.3,11397.8,1538986.2,1540000
read,682.8,3374.2,45.3,100.8,114.9,501.1,1036.8,11714.5,1548897.9,1550000
read,707.8,3546.2,49.8,101.4,115.9,544.4,1650.8,11446.1,1558347.2,1560000
read,736.1,3643.3,45.3,102.1,117,568.4,1684.7,12074.4,1568271.7,1570000
read,733.1,3448.4,45.3,103.8,119.1,613,1842.4,11590,1577953.3,1580000
read,779.1,3460.9,49.8,106.2,122,673.2,2210.9,12298.4,1587845.7,1590000
read,797.7,3719.4,49.8,110.7,127.8,697.9,2802.7,12172.6,1597156.8,1600000
read,853.7,3956,49.8,111.1,128.6,773.4,3562.8,12563.8,1607175.3,1610000
read,920.9,3955.5,54.8,114.5,133.5,1021.7,3988,12711.2,1616830.5,1620000
read,1012.2,4301.8,49.8,118.8,139.3,1221.1,4549,13741.5,1626452.2,1630000
read,1011.7,4475.9,49.8,122.6,145.2,1307.4,3817.8,13295.6,1636066.2,1640000
read,1281,5071.6,45.3,126.7,151.6,2174.6,5255.7,15862.5,1646220.1,1650000
read,1160,4982.2,49.8,135.8,163.6,1519.2,4817.8,14474.6,1655806,1660000
read,1300.9,5246.3,54.8,145.5,179.8,1956.9,5205.5,14840,1665389.9,1670000
read,1516.2,4861.9,49.8,144.9,179.4,2777.2,5390,16826.4,1674978.3,1680000
read,1865.7,5373.5,49.8,157.5,203.1,3550.1,5908,23539.8,1684701.8,1690000
read,1831.1,4929.1,45.3,182.2,246.5,3151.5,5937.9,21466.9,1694563.7,1700000
read,2259.6,5168.3,54.8,173.9,234.8,4031.8,6253.9,31469.1,1704325.4,1710000
read,2932.5,5680.2,54.8,346,542.4,4631.8,7133.6,37235.6,1714025.3,1720000
read,3452.1,6099.8,54.8,480.4,771.7,5087.3,7501.4,38269.8,1723626.1,1730000
read,4305.5,6708.5,49.8,917.8,1382.7,5876.4,8412.8,39760.2,1734115.9,1740000
read,4601.6,6873.8,80.2,1540.9,2000,5720.7,8694.1,40134.4,1743551.1,1750000
read,5059.2,7002.8,60.2,1344.6,1838.5,6715.5,9537.8,40582.9,1753570.6,1760000
read,5612.2,7593.4,117.4,2269.5,2786.5,6755.5,10473.7,41063.8,1763540.1,1770000
read,5839,7764.2,156.2,2647.4,3114.3,6747.6,11358.2,41289.7,1773261.2,1780000
read,6257.9,7908.3,80.2,3007.5,3454,7163.7,12264.8,41523.1,1782801.8,1790000
read,6085.1,8225.4,142,2408.6,2962,7297.8,11707.1,41388,1792820.2,1800000
read,6436.5,8105.3,117.4,2695.5,3216,7566.4,12709.5,41762.9,1802448.5,1810000
read,6485.6,8338,66.3,2648,3161.1,7750.8,12971.5,41821.2,1812606.7,1820000
read,6803.4,8580.9,106.7,2985.8,3474.2,8011.7,14035.3,42100.1,1821828.2,1830000
read,7232.7,9069.9,156.2,3509.8,4018.8,8256.8,16168,42274.1,1831472.3,1840000
read,7152.1,8433,88.2,3708,4146.6,7785.5,15139.9,42184.3,1841233.9,1850000
read,7309.8,8977,142,3717.8,4176.9,8216.8,16251.1,42302.8,1848284.1,1860000
read,7608.2,9278.7,106.7,4066,4491.8,8312.6,17505.3,42516.4,1860948.5,1870000
read,7604,9831.7,66.3,3989.8,4431.7,8413,17332.2,42539.9,1867158.1,1880000
read,7807.3,8991,129.1,4087.6,4529.2,8525.2,18644.6,42651.7,1870771.8,1890000
read,7845.3,9643.1,156.2,4134.9,4560.6,8511.7,18985.3,42742.7,1875323.9,1900000
read,8073.8,9420.9,117.4,4279.6,4704.8,8955.4,20052.8,42885.6,1887409.1,1910000
read,8086.8,10131,97,4269.7,4714.5,9018.5,19991.5,42888.8,1895033.7,1920000
read,8132,9795.2,80.2,4424.6,4782.4,8737.3,20142.1,42964,1908036.9,1930000
read,8362,10202.7,142,4469.9,4902.6,9197.4,21587.2,43092.6,1909557.2,1940000
read,8239.9,9100.4,117.4,4465.3,4868.1,9000.6,20008.6,43033.6,1919273.2,1950000
read,8254,9316.8,80.2,4432.4,4852.8,9088.8,21153.4,42984.1,1931250.8,1960000
read,8294.9,9571.1,106.7,4454.5,4875.4,9160.1,20582.1,42964.6,1929007.4,1970000
read,8367.1,9457.4,156.2,4506.6,4923,9108.9,21552,43094.6,1940751.2,1980000
read,8481.8,9831.2,117.4,4576.2,4998.2,9230.3,21283,43047.8,1943458.8,1990000
read,8485.4,9774.7,54.8,4532.7,4963.3,9242.1,22220.2,43238.7,1949485.6,2000000
