#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,104.7,800.1,41.1,60.4,63.3,103.7,113.2,142.3,760104.9,760000
read,105.4,787.9,41.1,60.7,63.9,104.4,114.2,145.6,769867.2,770000
read,104.9,784.6,41.1,60.7,64.0,104.8,114.7,146.2,779890.0,780000
read,107.0,783.8,41.1,60.5,63.6,105.0,115.1,149.8,790067.6,790000
read,104.8,818.8,41.1,60.4,63.5,105.3,115.2,144.4,799959.0,800000
read,110.9,885.2,41.1,60.8,64.1,106.0,116.2,148.7,809975.6,810000
read,114.7,992.1,41.1,60.7,64.0,106.7,117.1,153.6,819992.3,820000
read,115.5,1061.1,41.1,61.0,64.5,106.6,117.1,152.1,829806.2,830000
read,149.7,1409.2,41.1,61.2,64.9,108.6,119.7,165.8,840090.2,840000
read,121.9,1283.9,41.1,61.4,65.1,108.9,119.6,155.5,849968.7,850000
read,115.3,955.9,41.1,61.1,64.8,109.5,120.4,155.6,859934.9,860000
read,122.9,962.3,41.1,61.4,65.3,110.7,121.9,160.4,870035.9,870000
read,132.0,1066.7,37.4,61.4,65.2,111.2,123.1,166.9,879975.0,880000
read,131.8,1113.6,41.1,62.1,66.5,111.9,123.4,163.0,889927.5,890000
read,125.2,982.3,41.1,61.9,66.1,112.5,124.2,162.1,900007.8,900000
read,131.4,1030.6,37.4,61.6,65.8,112.9,124.7,166.5,909831.1,910000
read,134.6,1112.4,41.1,62.1,66.5,113.8,125.7,168.0,919908.7,920000
read,141.5,1143.6,41.1,62.2,66.7,114.4,126.8,178.8,929989.9,930000
read,141.9,1169.3,41.1,62.4,66.9,115.0,127.4,172.6,939965.2,940000
read,147.4,1182.1,41.1,62.7,67.5,115.7,128.5,181.1,950197.9,950000
read,150.7,1293.8,41.1,62.7,67.3,116.5,128.9,178.2,959959.6,960000
read,149.5,1271.8,41.1,63.0,67.8,116.9,130.1,182.5,970059.9,970000
read,171.9,1494.3,45.3,63.7,68.7,118.4,133.1,204.4,979862.9,980000
read,154.5,1383.5,41.1,62.9,67.7,118.5,133.1,190.4,989916.3,990000
read,178.6,1568.4,41.1,63.4,68.3,120.4,135.4,210.7,1000072.2,1000000
read,168.3,1534.1,41.1,63.9,68.9,121.1,135.8,192.9,1009990.8,1010000
read,167.5,1470.9,41.1,63.9,69.1,122.2,137.3,206.3,1019774.2,1020000
read,168.4,1545.7,41.1,64.1,69.1,123.3,138.4,204.5,1029837.6,1030000
read,170.6,1571.2,41.1,64.5,69.8,124.2,139.5,204.3,1039962.5,1040000
read,162.4,1614.2,41.1,64.8,70.0,125.1,140.1,202.3,1049916.4,1050000
read,178.0,1748.6,41.1,65.1,70.4,126.2,141.4,225.3,1059951.0,1060000
read,175.7,1784.4,41.1,65.5,71.0,126.5,142.6,225.5,1069857.9,1070000
read,173.4,1846.1,45.3,65.6,71.0,127.7,144.3,221.2,1080013.9,1080000
read,175.8,1845.5,41.1,65.6,71.1,128.5,146.0,228.7,1089861.3,1090000
read,183.9,1967.4,41.1,65.9,71.4,128.8,146.5,218.3,1099991.3,1100000
read,180.7,1899.0,45.3,66.4,71.9,130.1,148.2,230.8,1110025.1,1110000
read,185.4,1902.6,41.1,66.7,72.7,132.6,150.7,231.8,1120013.3,1120000
read,183.3,1950.8,41.1,66.3,72.0,133.1,151.4,237.9,1130013.4,1130000
read,193.5,1982.7,45.3,66.8,72.9,135.2,153.5,292.8,1139901.2,1140000
read,189.1,2069.2,41.1,67.0,73.1,136.6,154.5,257.3,1150134.5,1150000
read,186.9,2000.6,45.3,67.2,73.3,137.4,155.5,260.4,1159944.5,1160000
read,189.6,2102.8,45.3,67.8,74.0,139.5,158.8,280.1,1170050.1,1170000
read,207.1,2250.9,41.1,68.0,74.2,140.8,161.3,414.8,1179939.0,1180000
read,204.7,2279.5,45.3,68.3,74.3,141.4,163.0,299.3,1190237.5,1190000
read,207.5,2324.5,41.1,68.9,74.9,143.4,164.6,336.2,1200309.4,1200000
read,211.8,2395.9,45.3,69.3,75.3,145.6,167.7,677.1,1210174.4,1210000
read,205.2,2392.4,41.1,69.6,75.6,146.2,167.5,324.6,1220049.6,1220000
read,204.5,2404.5,45.3,69.5,75.5,148.6,171.2,366.5,1229894.0,1230000
read,207.5,2490.2,41.1,70.5,76.5,149.2,171.4,328.2,1240231.0,1240000
read,220.0,2554.2,45.3,69.7,75.9,150.7,174.8,843.4,1249972.9,1250000
read,213.7,2599.3,41.1,71.1,77.0,152.6,176.7,441.9,1260089.2,1260000
read,223.6,2619.9,41.1,70.9,76.8,153.6,179.1,1498.8,1270035.1,1270000
read,217.3,2612.1,45.3,71.5,77.4,154.8,180.8,406.6,1280190.6,1280000
read,210.6,2498.2,45.3,71.6,77.6,156.9,184.6,484.4,1290140.0,1290000
read,230.4,2627.5,45.3,72.6,78.4,160.5,187.6,1560.4,1300012.2,1300000
read,238.0,2674.2,45.3,72.8,78.8,162.5,190.0,3118.8,1309887.3,1310000
read,233.9,1756.6,45.3,73.3,79.3,163.4,190.9,1804.3,1320105.8,1320000
read,225.4,1677.8,45.3,73.4,79.5,165.5,194.2,1033.1,1330164.1,1330000
read,236.8,1734.7,41.1,73.9,80.3,167.5,196.6,2720.4,1339885.9,1340000
read,247.6,1722.6,41.1,74.0,80.4,169.3,200.1,3809.9,1349756.7,1350000
