#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,1216.6,16562.8,45.3,71.7,81.2,1902.0,2715.6,16441.0,1416568.3,1420000
read,1174.8,21531.2,49.8,72.1,81.5,1871.2,2890.0,9555.4,1430929.8,1440000
read,1485.5,19672.0,45.3,74.5,84.9,3212.9,4645.2,16080.0,1449558.1,1460000
read,1147.7,18778.4,49.8,76.3,85.6,2321.3,3457.5,11062.3,1473749.8,1480000
read,1157.5,18791.3,45.3,74.8,85.6,2121.8,2810.5,6763.9,1494367.0,1500000
read,1829.7,16038.1,49.8,74.8,86.4,3508.7,4420.5,15267.6,1498734.2,1520000
read,1353.8,17012.0,45.3,77.6,90.6,2257.6,3055.4,12628.1,1533910.8,1540000
read,1750.8,17588.2,49.8,76.7,90.0,2971.9,3889.0,16748.9,1535440.9,1560000
read,1720.0,14251.2,45.3,78.0,91.5,3130.4,3915.5,16566.2,1564130.9,1580000
read,1747.7,17385.7,45.3,78.9,93.4,2689.1,3788.0,16949.6,1584558.1,1600000
read,1575.2,18886.5,37.4,78.9,93.2,2848.7,3696.9,14544.5,1601885.4,1620000
read,1844.5,18729.6,49.8,77.3,90.0,3330.6,4110.9,17022.9,1579624.2,1640000
read,2152.3,19729.7,45.3,78.2,93.6,3506.6,4087.1,16827.3,1606043.3,1660000
read,2408.1,24213.9,45.3,79.3,95.2,3574.3,4245.6,17033.9,1589113.7,1680000
read,2863.0,27112.6,45.3,81.8,103.2,3841.5,5240.1,18175.2,1626661.7,1700000
read,2899.6,30390.5,49.8,81.8,100.5,3805.4,5072.7,17852.8,1649655.7,1720000
read,2311.8,23189.0,49.8,79.3,95.6,3598.8,4359.3,17602.7,1646928.3,1740000
read,2694.4,15768.1,45.3,79.5,99.4,3836.6,5273.7,18043.3,1642651.0,1760000
read,3311.9,23366.0,49.8,82.4,103.7,3930.7,5461.0,18683.9,1643630.1,1780000
read,2775.9,20431.7,45.3,80.7,101.4,3812.8,4871.9,17420.8,1659087.6,1800000
read,2582.8,18529.2,41.1,77.4,95.8,3783.7,5061.3,18060.4,1649700.6,1820000
read,2989.3,23679.5,49.8,79.4,101.2,3865.9,5194.3,18129.1,1674217.8,1840000
read,2524.3,18042.0,49.8,83.8,107.3,3694.4,4347.7,17492.4,1681925.4,1860000
read,2517.4,14857.8,45.3,82.9,104.1,3735.8,4315.2,17349.0,1673732.0,1880000
read,3245.9,22010.2,45.3,81.0,101.3,3987.9,5671.3,18222.5,1660330.5,1900000
read,3229.3,24719.1,45.3,85.5,110.9,3997.0,6021.6,18608.9,1686504.6,1920000
read,3172.5,25518.6,49.8,83.9,107.7,3874.2,5582.3,18183.4,1691214.9,1940000
read,2885.9,23351.9,49.8,81.0,103.9,3836.5,4783.8,16952.7,1679239.9,1960000
read,2971.9,23762.7,45.3,79.7,102.2,3860.7,5226.0,17781.1,1675586.4,1980000
read,2983.8,28192.5,45.3,78.6,100.5,3969.0,5322.9,17681.8,1653716.2,2000000
