#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,410.0,3795.5,49.8,77.2,84.1,221.9,276.8,3846.7,1219873.4,1224000
read,436.8,12388055903154086380059623432302334656042913540352631364369524943357724968550405097417394743486809125947441152.0,49.8,77.8,84.9,227.1,287.9,4140.7,1238071.2,1242000
read,501.4,3751.3,41.1,77.3,84.9,248.2,367.2,5232.6,1254640.8,1260000
read,472.8,3804.8,49.8,79.8,87.6,257.6,346.2,4432.1,1272317.6,1278000
read,515.9,3822.2,45.3,80.7,89.0,296.9,514.6,5141.7,1289993.5,1296000
read,477.5,3866.2,49.8,82.0,91.0,298.4,415.7,4423.3,1307510.4,1314000
read,535.2,244475809506330269686215933113799149033712522637517858806638781788602031279865593856.0,45.3,82.7,92.3,319.1,485.5,5066.2,1324831.3,1332000
read,563.8,3886023434596788501279217473912272418404400174892861906472549144580915229546676920707214982666407271004130535822401790690721792.0,49.8,84.7,94.7,365.3,1042.2,4887.7,1342313.7,1350000
read,505.1,3140.7,49.8,85.9,96.1,356.5,603.1,4535.5,1359834.5,1368000
read,603.9,3566.9,49.8,87.3,98.0,400.8,1406.1,5265.3,1377206.1,1386000
read,656.6,3593.9,49.8,90.9,102.8,557.9,2535.7,5003.0,1394653.1,1404000
read,654.8,163946437821463903408816334253115736397471200331836777953319473995857601445429772288.0,49.8,92.2,104.9,558.4,2441.8,4972.2,1412309.8,1422000
read,712.6,3310.0,54.8,95.1,109.6,856.5,3025.7,5039.9,1429618.1,1440000
read,781.3,3575.8,49.8,97.2,112.9,994.9,3028.2,5248.7,1446279.5,1458000
read,793.9,3726.8,49.8,102.3,119.8,1177.5,3039.8,5086.2,1463737.8,1476000
read,971.3,3561.5,54.8,108.9,128.3,2646.7,3644.7,5578.7,1480819.6,1494000
read,940.9,3920.3,49.8,115.6,140.6,2206.3,3348.0,5064.2,1498293.8,1512000
read,1125.4,4020.6,54.8,118.6,144.6,2807.6,3706.4,5822.4,1515346.4,1530000
read,1150.6,3901.8,49.8,126.6,159.6,2699.3,3603.6,5421.4,1533323.8,1548000
read,1513.0,4184.3,60.2,149.6,199.2,3354.5,3968.3,6748.8,1550379.2,1566000
read,1797.9,16058809149081575687546208465668004190424483462384641557559699471662716389981405696753664.0,54.8,185.9,272.1,3564.1,4112.3,6127.2,1567055.3,1584000
read,2541.3,3864.9,54.8,475.5,736.4,3988.3,4317.0,5797.8,1583263.9,1602000
read,3126.9,4287.8,88.2,979.4,1301.0,4285.0,4595.2,7228.0,1588855.5,1620000
read,3272.4,4239.4,97.0,1712.8,1997.1,4154.0,4375.1,5451.6,1611073.8,1638000
read,3582.3,4688.6,97.0,2168.7,2340.4,4270.9,4506.3,6748.1,1620296.0,1656000
read,3665.1,4866.3,88.2,2314.7,2478.5,4337.6,4589.3,5810.7,1617188.4,1674000
read,3704.8,4184.4,80.2,2333.9,2484.5,4343.0,4592.6,6448.7,1625713.7,1692000
read,3681.2,4365.4,72.9,2334.3,2489.4,4341.8,4587.8,6031.6,1625592.7,1710000
read,3704.3,4330.8,97.0,2346.5,2507.9,4371.1,4648.9,6338.6,1614376.0,1728000
read,3745.5,4364.6,60.2,2340.4,2495.1,4385.5,4655.0,6718.7,1611760.4,1746000
read,3714.4,4610.6,72.9,2343.5,2501.5,4376.6,4645.0,6034.9,1613714.4,1764000
read,3689.9,4547.3,54.8,2326.3,2481.3,4353.8,4630.6,6975.2,1612027.3,1782000
read,3704.3,4663.7,88.2,2346.8,2501.3,4361.7,4620.9,5898.3,1624203.0,1800000
